"","AAPL","TGT","GOOGL","GOOG","NVDA","BBY","JNJ","WMT","V","UNP","HD","KMX","MA","BAX","BAC","RTX","PFE","UAL","CRM","ALGN","CSCO","GM","INTC","CHTR","ABT","LLY","WFC","WMB","T","TRV","DHR","COST","MS","GE","INTU","SYK","AMGN","GRMN","AMT","XLNX","BLK","MDLZ","ANTM","COO","CCI","CNP","TJX","LUMN","PNC","ALB","COP","CZR","EW","SO","FDX","CAG","FISV","CF","BSX","MGM","ADI","MPWR","NXPI","XEL","NOC","AEP","GPN","BR","MSCI","CPRT","EXC","SBAC","INFO","NOV","SPG","RSG","APH","HBAN","MSI","VRSK","PH","NCLH","SYY","NTAP","WELL","HOLX","PXD","BKR","STT","TYL","WEC","AJG","EQR","EVRG","LEN","AMCR","CDW","MAA","ETSY","FE","AEE","OXY","TSN","CMS","CRL","DRI","CFG","GL","NVR","TFX","CAH","CTXS","PHM","NWL","SJM","TAP","L","DXC","NRG","GPS","AOS","PNW","BIIB","KMI","CL","CPB","IT","J","HPE","HII","WY","PVH","BLL","LVS","CE","DVN","FITB","O","LNC","DISH","ROK","RCL","MCD","CTSH","MU","AKAM","MTD","GIS","KR","GPC","NWSA","IPGP","GLW","TRMB","MTB","PRGO","HON","HAS","AAP","FRT","CAT","MKTX","DE","NDAQ","CVX","OKE","ETN","DFS","WRK","MHK","FAST","PKI","LMT","ALL","TSCO","DISCA","PEAK","IR","WBA","CBRE","QCOM","LOW","TFC","STZ","SLB","VLO","DD","EFX","GILD","JCI","LYV","NWS","HES","BIO","REGN","PAYX","CVS","VIAC","PGR","LH"
"2018-06-12",46.408119,73.410408,1148.189941,1139.319946,65.143578,67.927322,113.113243,79.525787,132.344193,137.157715,187.18573,73.849998,196.76207,72.84317,27.920101,74.740532,30.475538,72.389999,136.259995,354.25,39.825375,41.003941,50.594685,290.980011,59.721874,80.407753,49.919258,21.89432,27.843479,120.46402,101.583908,193.930222,47.011284,104.332603,202.630524,156.705582,169.924683,57.253151,132.534363,67.377777,505.018646,37.655228,223.390198,227.849274,93.757973,23.267555,46.062244,13.770606,132.261185,90.832603,63.182976,45.900002,49.506668,38.02063,254.073853,34.307644,75.849998,39.800098,33.84,30.547718,96.131378,135.602722,111.111763,38.861164,313.223572,57.566063,117.532486,110.062767,164.59848,57.610001,36.5425,158.575256,49.853622,41.547981,141.050903,65.298546,43.990211,13.445088,107.482285,107.622078,165.140793,52.73,60.998661,68.860573,51.012577,38.779999,185.100296,31.196722,90.395844,236.270004,54.404392,62.827797,57.430038,47.206417,53.466042,9.115604,81.524345,87.236504,33.220001,29.19862,51.813026,75.3041,66.680611,39.589046,115.959999,86.620422,36.788555,82.349228,3210.209961,281.29538,47.283314,103.043335,31.709974,22.660618,96.632805,62.211964,48.97337,81.023178,31.404247,30.151987,61.449043,66.237625,306.190002,13.998152,58.937252,31.618332,138.470001,64.456223,14.222262,209.314301,34.623329,165.658676,36.923187,72.228119,107.987129,37.76318,27.642441,47.158314,62.583931,32.380001,169.433411,100.888596,155.069336,75.330269,60.549999,80.57,595.140015,39.427135,24.100517,86.697563,15.327526,244.279999,26.383375,34.580002,160.361526,70.39315,137.118622,83.061531,131.409027,108.214554,144.61824,211.11792,149.144363,90.041588,110.432671,54.204243,75.143639,70.070694,55.634239,213.949997,24.422989,78.671608,291.295624,87.670715,72.881378,24.02,20.861782,29.450001,57.404919,48.740002,54.574043,94.891357,48.41193,219.35112,61.046059,100.243378,92.993599,120.627121,63.358009,32.316608,46.18,15.721049,57.029171,300.790009,309.529999,62.875496,60.120689,48.984188,54.541351,188.979996
"2018-06-13",46.026775,72.435562,1144.22998,1134.790039,65.098915,67.613541,113.196312,79.516319,131.892792,135.449112,186.255859,73.089996,196.054199,72.098801,27.864069,74.208557,30.408375,72.5,136.5,363.48999,39.888828,41.254528,50.788502,285.019989,59.446625,80.624084,49.720943,21.804222,26.116941,120.594154,101.052155,193.201385,47.267784,103.66095,202.923492,160.619843,168.648422,57.13382,128.139725,67.166023,491.228088,37.385124,227.84491,226.680023,90.524635,23.025093,45.729168,13.456068,130.832413,89.352577,63.355865,43.5,50.66,38.318211,251.576477,34.535145,75.849998,40.494652,31.73,29.881542,95.217369,133.593903,107.448227,38.788143,311.768524,57.466454,117.55233,109.598763,166.983948,57.700001,36.569565,154.254532,49.538345,41.577469,137.952286,64.658821,44.077351,13.410592,107.814377,107.887611,163.216064,53.439999,60.694675,68.806328,49.7178,38.740002,185.013962,30.763195,89.432068,235.740005,54.202644,62.629005,56.526699,47.143173,51.324665,9.185059,80.915878,86.257141,32.990002,29.470274,51.535748,74.772125,65.710457,39.397041,113.870003,86.200523,36.466076,82.076736,3104.379883,280.870819,47.857254,102.299095,29.5947,22.419552,94.74395,62.22139,49.012718,80.822266,31.844713,29.511042,60.478893,66.03334,306.910004,13.841055,58.317646,31.951345,137.5,63.813404,14.222262,208.247894,33.567299,161.761642,36.230026,72.255119,107.652077,38.357586,27.527559,45.786469,62.393742,32.860001,168.13591,103.064827,154.92981,75.108864,60.049999,80.949997,593,39.515694,24.400721,86.050072,15.183831,241.339996,26.383375,34.689999,159.665726,70.649841,136.731369,82.642624,130.465088,106.179428,142.06546,212.342651,145.122131,90.032143,110.423988,53.9146,74.80722,69.633408,54.446312,209.610001,24.212919,78.304947,290.546936,87.455063,72.342796,24.41,20.217108,29.389999,57.594166,47.939999,54.053772,93.909401,48.22366,218.892731,60.485435,100.124466,91.381065,121.043221,63.01329,32.068665,46.48,15.433469,57.048035,301.059998,308.279999,62.920769,61.987297,50.742302,55.069855,187.75
"2018-06-14",46.050911,71.692818,1160.109985,1152.119995,66.217812,67.6689,112.993248,79.232658,132.481567,136.068726,185.660797,73.220001,195.955887,72.901184,27.546585,74.208557,30.357998,73.019997,138.410004,366.269989,40.50515,40.43779,51.259186,295.609985,59.759846,81.216637,49.342365,22.287481,26.360115,119.794655,101.071846,194.157379,47.002132,101.795212,204.183273,162.692688,170.585709,56.858429,129.91449,67.791687,483.095825,37.627289,233.090256,234.994507,91.565453,23.510021,45.647099,13.816638,127.453781,89.176422,61.999928,42.849998,50.52,38.694572,252.11232,34.762653,76.43,41.052128,32.509998,30.344971,95.829849,135.583359,108.952202,39.478821,306.765991,58.516903,116.837906,109.138039,167.12941,58.080002,37.065952,154.876007,50.011269,41.488907,139.268143,65.129196,44.149963,13.298478,108.567383,108.15316,162.997986,54.450001,61.238159,70.06295,50.426426,40.23,183.661316,30.419971,89.341156,237,54.890385,62.458622,57.018616,46.935371,51.891781,9.185059,80.973839,87.038841,41.650002,30.031111,52.099537,74.789864,66.223511,39.881618,114.470001,86.023224,36.082603,81.940491,3114.639893,280.594299,48.228104,103.246315,29.613926,22.720886,94.670952,62.805,48.806122,80.793556,31.404247,28.68697,60.25285,66.974785,305.679993,14.014688,58.54884,32.860382,137.289993,63.647823,14.249283,207.577866,33.630478,159.708481,36.005482,72.507004,107.12159,37.635731,27.253611,46.30201,61.632965,34.080002,168.239334,108.333549,155.366959,75.619102,59.18,80.860001,592.700012,39.418285,24.541443,85.785629,15.346686,241.160004,26.6509,35.400002,159.94957,71.144249,136.164032,83.425797,131.271362,107.143906,140.623764,212.920792,142.131454,89.937241,109.93734,54.282532,74.087654,69.968353,54.446312,214.110001,24.107885,77.631119,287.071655,87.014359,71.477219,25.5,20.51796,30.059999,58.459293,48.299999,54.272831,93.626129,47.013359,221.709702,60.805782,99.224121,91.127853,121.294838,63.396427,32.041103,46.549999,15.4814,57.500721,303.700012,315.670013,62.775917,62.630627,51.546547,54.514931,187.880005
"2018-06-15",45.577854,71.720657,1159.27002,1152.26001,65.808456,69.044052,113.177856,79.147545,132.579727,138.021423,186.469742,72.389999,196.17218,72.717491,27.341152,74.191002,30.525911,73.889999,138.410004,362.660004,40.106346,40.753349,50.862328,297.200012,59.712395,81.715126,49.558701,21.845175,26.870789,120.268768,100.746887,196.239822,46.864719,100.138771,204.066116,162.335953,169.869568,56.701035,130.111679,67.589561,484.166595,38.018456,236.387894,236.873291,91.493042,23.249598,45.941566,13.824306,129.367767,88.862236,59.479168,42.5,50.836666,38.887119,253.145676,35.035664,76.489998,40.741409,32.959999,30.151878,95.641388,137.446594,109.096832,39.902435,305.776947,58.906292,116.589859,108.653572,167.517303,58.220001,37.445011,154.057236,50.060528,40.819721,139.633194,65.731285,44.319828,13.315849,109.158356,108.084305,162.05928,54.950001,61.615829,70.243759,50.303951,40.43,176.706268,29.417414,89.413879,236.669998,55.568951,62.297672,56.777126,47.685265,51.647331,8.811751,82.548119,86.706383,42.540001,30.407928,52.654091,73.885468,66.988449,40.302197,117.25,87.805473,36.344067,82.212975,3182.389893,278.550323,48.342888,103.362305,29.200483,22.428156,96.477684,63.906349,49.081589,80.229103,31.28241,28.961658,59.226181,67.596474,305.029999,13.865862,59.862049,33.391407,137.940002,62.868671,14.366378,208.115768,33.350677,160.874603,35.780937,72.300095,108.852669,36.318344,27.103374,46.284527,60.854057,34.610001,167.035889,109.297562,154.818253,77.688858,58.23,81.970001,589,40.23304,24.278765,86.697563,15.308367,240.979996,26.8354,35.439999,159.977051,71.410454,135.290466,83.125275,134.87027,105.878593,137.758759,210.765167,140.778091,90.07959,107.790901,53.061283,74.059624,69.382187,53.825359,213.009995,24.062216,77.135635,286.655701,87.961388,71.554169,27.17,20.646896,29.68,59.29739,48.639999,54.637939,93.645004,46.905777,222.511856,59.470963,97.831139,90.288269,120.007767,62.576702,32.178867,46.93,15.57726,56.856766,303.880005,315.299988,63.174259,63.509548,52.472374,54.928921,189.410004
"2018-06-18",45.553711,71.599976,1183.579956,1173.459961,65.766289,71.120644,111.987076,78.485619,133.659164,137.580185,186.609222,72.400002,197.745255,71.828117,27.453211,74.53006,30.357998,74.489998,139.800003,370.100006,40.070099,40.790478,49.118011,295.25,59.626968,80.990906,49.648842,22.189192,26.092623,118.614006,99.722786,195.189148,46.507465,99.385849,204.261414,164.13884,168.896332,56.71954,130.527161,67.137161,486.954193,37.422382,235.307968,234.444916,91.375389,23.420218,46.322926,13.908694,128.046844,88.424255,60.607601,43.150002,51.036667,39.009659,252.294128,34.526051,76.220001,41.993446,32.290001,30.238768,95.255058,136.95166,107.448227,40.151066,306.632904,59.277557,116.242554,110.629433,166.382736,58.82,37.65258,155.714508,49.922588,41.547947,140.108551,65.129196,44.067459,13.315849,110.092468,107.789268,160.760345,54.549999,61.486866,70.686737,49.866531,40.240002,177.089996,29.390324,89.704849,237.880005,55.862381,62.846725,55.829052,47.820782,50.816208,8.811751,82.132813,86.275093,43.82,30.442982,53.273331,74.293327,66.232834,40.667915,116.559998,88.010742,36.474789,81.862633,3106,276.348267,46.79768,103.884239,28.479366,22.316235,95.072441,63.077984,49.120941,80.028206,30.907553,29.794891,59.188507,67.809631,289.119995,14.18832,58.54884,33.004387,137.759995,63.793934,14.330349,209.27655,33.504112,163.067276,35.868805,73.109718,106.628334,37.085316,27.103374,46.223362,60.428383,34.450001,164.976852,109.402565,154.650803,77.024612,58.450001,82.580002,585.309998,39.613113,24.400721,86.004494,15.385004,243.839996,26.632452,34.32,159.363632,70.697395,135.03833,82.970474,135.932251,105.214981,136.528275,209.550201,139.869568,89.405785,109.468063,53.640598,74.040932,69.400787,53.456383,210.149994,23.916077,76.828438,286.082642,87.19249,72.717857,27.209999,20.586727,29.98,57.810444,48.75,54.035515,93.087944,46.869915,221.786102,59.657837,98.98629,90.341599,120.762596,61.534184,31.71969,46.970001,15.625189,58.334053,301.459991,315.609985,62.875496,61.380192,52.659409,54.171413,185.910004
"2018-06-19",44.817581,71.089325,1178.689941,1168.060059,64.545692,70.520729,113.140923,79.062431,132.589523,134.069092,185.233047,72.75,196.329498,71.702431,27.322479,73.103661,30.408375,73,139.520004,365.23999,39.716621,39.221966,48.850353,292.98999,59.171368,81.658691,49.648842,22.279297,26.254742,119.143906,98.50174,196.438583,45.728832,97.503555,205.677444,163.637512,170.953018,56.414009,131.329819,65.933975,486.095703,37.5714,235.741852,233.38559,92.253304,23.689621,46.22155,14.146518,127.732368,87.02462,60.29818,43.150002,51.200001,39.438534,247.241913,34.853653,76.160004,41.308025,31.92,28.877441,94.284508,134.962234,105.076546,40.694401,298.473053,60.554398,115.280075,110.344467,166.557281,59.43,37.553307,156.306396,49.922588,41.518417,140.405701,65.063347,43.523899,13.350595,110.378441,107.405708,155.128235,53.610001,61.625027,70.415527,50.050236,39.75,172.811417,29.579992,88.868347,238.160004,56.641815,62.496479,55.462341,48.760384,50.913979,8.681529,81.823746,86.5177,43.330002,30.60071,53.864849,73.220459,66.046265,41.335346,115.970001,88.281364,36.387634,82.008614,3099,272.882324,47.768955,104.734795,28.296684,22.608965,95.373573,63.652199,48.924183,79.463745,29.951649,29.785734,57.91695,68.999748,292.040009,14.34542,59.186947,33.328403,137.199997,63.112167,14.321342,202.462677,33.386784,159.857956,35.117062,72.038315,104.35746,37.545502,27.015007,46.188412,59.160393,34.009998,160.078384,107.188171,153.432419,76.244843,59.25,81.68,581.059998,39.834518,24.381958,85.6306,15.279628,239.380005,26.180426,33.560001,159.63829,71.914337,132.633881,81.959625,135.991226,104.586746,131.587982,210.000961,134.654861,89.197014,109.094414,53.851963,73.08773,68.796005,52.63744,210.589996,23.80191,75.659126,279.612732,87.65197,72.717857,27.549999,20.629702,29.469999,58.224979,48.709999,53.579132,92.681946,46.825077,221.394592,58.465393,99.05426,88.435875,121.952888,63.20932,31.682955,46.959999,15.433469,58.144665,299.869995,327.070007,62.875496,64.125725,52.799675,54.576584,187.309998
"2018-06-20",45.013084,69.993813,1184.069946,1169.839966,65.076599,70.013138,112.651695,79.062431,132.972275,134.585403,185.112167,72.769997,198.148331,70.890381,27.303802,73.284882,30.609867,74.07,138.940002,364.700012,39.644108,38.934254,49.3395,290.339996,58.981529,81.150795,49.108002,22.697029,25.938614,116.196907,97.62532,196.864517,45.701347,96.976494,208.519287,163.454315,171.246796,56.886204,132.708435,66.068726,486.068115,37.962574,235.221191,231.686737,92.850655,23.626762,46.689808,14.246246,127.013481,87.224556,61.399319,44.099998,51.299999,39.429775,240.582184,34.990162,76.209999,40.741409,32.23,29.485697,95.170235,137.126358,108.865425,40.408928,296.799133,60.581554,115.994522,111.056931,166.508804,60.200001,37.724781,156.651672,50.474331,41.675873,142.689377,64.828163,43.601543,13.420083,110.540474,106.845131,155.943695,52.990002,62.104046,70.659607,51.073818,39.75,175.785339,29.869019,88.859268,239.160004,56.72435,62.051567,56.043716,48.968193,51.070431,8.681529,81.408455,87.946327,44.209999,30.574421,53.892574,73.805649,65.421249,41.253067,116.93,87.030983,36.509655,81.79451,3099.919922,273.840149,47.901405,105.024742,28.248606,22.6434,97.052551,64.113434,48.392929,78.755783,29.848562,30.289339,57.926365,68.893173,296.859985,14.461174,59.094471,33.481411,136.520004,63.891315,13.645807,201.877563,32.845226,156.828033,34.872986,72.655739,104.162025,38.447823,27.138727,46.73888,58.915859,34.810001,160.604919,106.472305,151.190979,75.879021,58.950001,82.300003,579.650024,39.737099,24.560202,85.785629,15.337107,239.089996,26.189655,34.639999,159.363632,72.123505,131.967438,83.143494,136.836853,106.577614,131.4319,208.737,136.613953,89.102127,108.877159,54.854012,72.835403,68.265663,52.610432,210.710007,24.094183,74.787079,279.926941,86.433014,73.881592,28.209999,21.05949,28.24,61.279968,49.049999,53.661285,92.94632,46.600956,221.060364,58.331913,98.298309,87.809509,123.898018,63.672646,32.371712,47.110001,15.4814,59.318924,296.76001,336.929993,63.301029,64.877785,54.426868,54.100933,187.169998
"2018-06-21",44.762074,70.690109,1169.439941,1157.660034,63.786522,71.27755,112.107079,79.629799,132.02037,134.341354,186.255859,71.050003,197.401108,71.286736,27.350492,72.185844,30.475538,74.419998,137.880005,359.600006,39.11842,38.163921,48.167389,291.859985,58.611343,80.95327,49.00885,22.680649,25.614378,114.765259,96.414124,198.738739,45.609753,96.072998,204.886414,163.714615,170.769394,55.66404,133.784897,65.144699,484.591187,37.943951,234.382324,233.825302,93.140274,23.815348,46.482239,14.154186,127.004478,87.567329,59.251663,43.849998,50.726665,39.639839,236.075409,34.835453,75.779999,41.042995,32.150002,29.263634,93.436462,136.961365,108.788292,40.38129,298.102081,61.097725,113.811539,110.942917,165.587585,59.57,37.390858,158.39772,50.030968,41.026382,143.877884,65.063347,42.931805,13.559062,111.569901,105.792793,150.283157,51.900002,62.711994,70.288956,51.441257,39.57,170.777725,29.19161,89.277489,234.539993,56.880234,62.023159,56.222595,48.941078,50.532642,8.681529,81.186287,88.799919,43.599998,30.802263,54.077419,72.786003,64.618996,41.445065,115.730003,99.898544,36.544525,81.453903,3065.51001,276.06189,47.274487,103.545929,28.046696,22.1957,96.167435,63.51099,47.782974,77.569489,29.876675,30.902813,56.570049,68.857651,297.339996,14.18832,58.715305,33.71542,135.820007,62.868671,13.889,199.782425,32.26757,153.887833,34.44342,72.092804,103.585007,37.130436,27.068029,46.765102,58.843399,33.75,158.08519,105.202858,149.302917,74.781555,59.439999,81.690002,576.330017,39.825665,26.952427,84.435966,15.126352,234.649994,26.097406,34.25,159.784729,71.638611,129.653015,83.416679,137.230392,110.360695,128.126083,207.414261,134.399307,89.329872,106.530838,53.844139,71.358887,67.949318,51.692493,210.910004,23.235632,73.518669,277.634796,86.479889,74.583679,27.940001,21.162636,27.92,61.090721,48.720001,53.624775,93.531731,46.67268,220.926712,57.655598,94.467613,86.996582,123.114166,63.726105,31.526844,47.029999,15.33761,58.438225,299.839996,329.040009,63.110886,64.406616,52.743572,53.775028,187.580002
"2018-06-22",44.631737,70.597267,1169.290039,1155.47998,62.258286,70.382309,113.390144,80.206635,132.805435,135.139297,183.559372,80.190002,198.08934,71.847427,27.070356,72.998421,30.651842,72.940002,135.009995,353.269989,39.154678,38.284573,48.453503,299.299988,58.791691,80.812187,48.621243,22.639696,25.687336,115.65773,97.782875,199.81781,44.785301,98.25647,201.155884,165.826035,169.998108,55.765884,134.861389,64.230286,482.523468,38.465515,236.060074,237.073151,93.764748,23.905149,45.898117,14.284605,125.225311,88.985992,61.681431,44.25,50.956669,40.094963,231.950058,35.081158,75.57,41.39941,32.619999,29.031918,93.370499,134.447861,110.938225,40.38129,296.780151,60.989063,113.513855,110.648445,165.461517,59.91,37.454033,159.867554,50.494038,41.921894,146.738785,65.599586,43.290939,13.333223,112.19902,106.107513,149.221252,51.959999,62.44487,69.574768,51.659969,40.459999,178.09729,29.552898,89.232033,230.339996,57.118649,63.178051,56.944321,49.185017,50.063301,8.681529,80.906219,89.473793,43.18,30.749687,54.234539,73.885468,64.721603,41.545643,116.209999,101.587494,35.890854,81.434441,3000.649902,278.175049,47.66301,101.980141,27.671715,22.565914,96.459442,64.970047,47.979733,77.349426,29.070719,30.573179,56.767841,69.532639,296.040009,14.378492,59.769569,34.741463,134.960007,63.112167,13.726871,200.981003,32.132187,151.575516,35.058479,72.455994,106.097855,39.052372,26.599667,46.99229,59.205685,34.91,157.934738,106.472305,153.041779,75.763489,57.099998,80.32,582.309998,40.047058,27.853035,84.846336,15.155091,234.25,26.281902,33.34,158.365723,71.933357,129.680038,83.489532,136.590942,112.073799,128.502609,206.738205,135.497177,88.826904,108.712029,54.791374,71.573822,68.312202,52.169468,211.869995,23.103199,73.687134,276.71048,86.489273,73.910446,28.120001,21.334553,28.83,60.928513,48.799999,53.39658,92.738609,46.269253,221.079514,59.248486,95.333984,89.288765,122.514183,63.325146,31.45281,48.73,15.38554,61.146595,298.320007,331.970001,63.57262,65.403328,53.024124,53.537197,189.130005
"2018-06-25",43.968006,71.340012,1139.280029,1124.810059,59.323376,69.320946,113.159378,81.766884,128.487473,132.58577,182.601624,76.720001,191.69873,71.141724,26.594126,72.846436,30.542704,71.330002,133.190002,346.299988,38.329887,37.690582,46.801464,295.529999,57.681164,80.671104,48.639278,22.041761,25.703543,115.016258,97.349609,200.433044,43.905903,95.997681,197.015198,164.167755,170.190918,55.28442,134.228729,63.027119,475.50827,38.605221,234.633026,233.845291,94.380219,24.417017,45.960869,14.407352,124.389641,87.557808,60.188984,41.400002,49.996666,40.786404,225.00415,35.436073,74.379997,40.202209,32.119999,28.259535,92.484764,130.294281,106.185265,41.578461,298.358856,62.510384,109.971512,108.729561,163.454193,58.299999,37.769905,160.32132,49.380707,40.672112,145.558777,65.345573,42.606632,13.202929,110.616722,104.858498,147.685196,48.77,62.850178,69.556686,51.878681,39.639999,174.854782,29.299995,87.213531,224.559998,58.173176,62.837265,57.431488,49.60965,48.127254,8.681529,79.554092,89.653496,41.75,31.722389,55.131054,72.129868,65.141396,42.52393,113.110001,100.122505,35.603233,81.37606,2965.139893,272.477386,47.097897,100.965279,27.152508,22.40233,98.758919,65.694862,48.068279,75.416901,29.108206,30.710531,55.571632,71.060219,292.190002,14.196591,60.21347,38.008598,132.970001,61.846024,13.57375,201.9814,31.915562,149.25325,35.068241,68.878586,103.408173,37.798149,26.564318,47.394238,58.734711,34.150002,155.621841,100.592697,148.633316,75.051102,53.16,77.650002,570.469971,40.746689,27.515306,84.125908,14.886862,219.910004,25.580805,32.66,157.322052,71.41996,129.716049,82.888512,135.036652,112.180878,125.417213,201.270905,132.165802,87.18515,106.548233,53.781506,70.966408,67.260811,52.40345,211.5,22.765257,72.210617,276.146667,85.917297,73.054482,28.1,21.46349,28.299999,60.595066,47.119999,52.073074,91.445053,46.358898,217.756393,58.225124,92.802834,87.929459,120.559372,63.38752,31.795191,47.77,15.09796,58.98748,289.619995,327.109985,63.083729,64.723747,52.593933,53.008701,187.509995
"2018-06-26",44.51347,70.866516,1132.619995,1118.459961,60.035397,70.622253,112.937859,81.303551,130.077286,132.613937,182.583023,75.389999,193.153854,70.706696,26.650156,73.448563,30.542704,71.019997,135.479996,352.420013,38.565536,38.061829,45.841625,299.299988,57.719139,80.050354,48.161545,22.254721,25.630592,113.993652,97.605637,198.861786,43.77766,103.451622,197.376526,166.067062,169.483932,55.784405,135.19191,63.508389,471.548218,38.353756,232.637085,234.65477,96.262741,24.542738,45.941566,14.384337,123.356293,88.091003,61.281002,41.5,50.076668,40.340031,227.229904,34.789959,74.18,40.302738,32,28.153336,93.012436,132.875702,105.838165,41.744221,294.193329,62.754894,109.663918,109.214043,161.291763,56.279999,37.932358,161.968735,51.725597,41.25272,146.356781,65.119797,42.305725,13.072639,110.07341,104.504448,147.751587,49.48,62.831738,70.451691,52.001163,39.810001,178.70166,29.923212,86.922585,222.830002,58.136494,62.505939,56.863117,49.880692,50.464203,8.681529,79.573418,89.896103,41.98,31.599709,55.39909,73.309128,65.738426,42.52393,112.389999,100.626358,34.984428,80.792152,2973.100098,272.339172,47.080238,101.177917,27.508261,22.574528,99.571022,64.584099,47.851845,75.101173,29.361238,30.884501,56.127357,71.344429,291.920013,14.510785,60.241211,37.180565,133.529999,62.157688,13.66382,202.04744,32.628605,153.319733,34.892513,70.122513,103.389542,38.429771,26.15781,47.490349,58.182232,34.09,154.888504,101.461281,149.656357,75.522827,54.59,75.720001,573.799988,40.790966,27.205725,84.4086,14.867701,222.330002,25.553131,32.779999,155.802277,70.830498,129.689041,82.824753,134.83992,111.493835,124.462212,198.615662,132.165802,86.976349,107.895187,54.580006,70.564568,66.423416,52.439449,213.5,22.568888,72.161064,276.433228,86.47052,73.948898,27.940001,21.592426,29.030001,59.991299,47.209999,51.525421,91.709427,46.107876,219.293823,58.750153,93.643715,88.369217,120.443237,62.594501,31.610121,47.759998,15.05003,60.389004,290.410004,327.230011,62.468105,63.255836,52.238575,52.629936,183.229996
"2018-06-27",44.448299,71.367889,1116.939941,1103.97998,58.479874,68.370331,112.254768,82.164032,128.575836,131.252686,181.337067,74.309998,189.929031,70.136322,26.37002,72.700272,30.399977,69.57,133.220001,342.779999,38.366154,37.467834,45.001766,296.040009,57.415398,79.63649,48.026329,22.164623,25.654907,112.803688,96.650467,198.804962,43.228024,105.108055,193.577621,163.087982,168.510696,55.53442,135.361862,62.074188,464.791412,38.176792,231.933167,232.346283,96.235588,24.749281,45.478146,14.307621,121.57711,88.9384,62.555042,39.700001,48.253334,40.550091,220.418274,32.260113,73.260002,40.046844,31.85,27.390606,90.929993,129.440292,105.433258,42.075745,291.577942,63.252945,107.937386,107.542145,158.595947,55.169998,38.085789,162.027939,50.523594,42.108868,145.100342,64.179024,41.868931,12.924973,110.006691,104.307755,145.978546,48.099998,62.693581,69.014259,52.412338,39.330002,184.95639,30.347712,85.458733,217.929993,58.677509,61.31319,56.556389,50.106564,50.121967,9.289235,78.105362,89.752335,40.419998,31.958998,55.907421,74.275589,64.628334,43.081661,110.300003,98.788155,34.478924,79.176704,2940.919922,265.861511,46.735882,99.167496,27.085203,22.350674,100.410515,63.812214,47.291077,75.206421,28.986368,30.435844,55.835369,71.868446,287.929993,14.585196,59.843548,35.902508,130.809998,61.943417,13.258499,200.697876,32.159252,151.196793,34.423889,68.942131,102.626389,39.223824,25.565723,47.647633,56.234982,33.619999,155.339783,100.000908,146.410461,74.492744,52.259998,72.459999,564.299988,40.498722,27.215103,83.815842,14.791062,215.190002,25.368629,32.529999,154.23674,70.554756,128.905548,82.815643,132.193665,111.484909,123.608223,196.264145,131.910294,86.473381,109.494133,54.603485,70.330933,65.22316,51.755501,211.899994,22.244644,71.447571,272.458832,84.679596,74.881805,28.190001,21.549444,29.26,59.711926,47.130001,50.357082,90.935181,45.444458,219.064651,59.453167,93.023674,87.436363,119.020683,61.159954,31.027142,46.98,15.09796,62.093567,284.459991,336.609985,60.557854,63.473312,52.098301,51.713875,179.389999
"2018-06-28",44.771725,70.188782,1126.780029,1114.219971,59.755043,69.210182,112.614784,81.190063,130.263718,132.09761,181.513702,73.449997,193.783081,71.344734,26.771545,72.840584,30.525911,69.440002,135.119995,343.799988,38.919014,37.607052,45.453999,295.049988,58.155746,80.407753,48.34182,22.254721,26.092623,113.835594,97.271835,197.555527,44.235683,104.129257,199.241791,163.358658,168.336227,56.441776,136.221161,62.690216,463.166779,38.298523,230.708664,234.634766,97.38504,24.749281,46.018803,14.345979,121.819756,89.157379,62.254745,39.849998,48.91,40.558838,217.463394,32.605915,73.93,40.476379,32.5,27.400263,90.411743,130.889557,106.291298,42.048122,292.652649,62.791111,109.138023,108.796074,159.623886,56.009998,38.15799,162.698715,51.242821,42.512344,145.346558,64.77169,42.252342,12.93366,111.627106,104.681473,146.803436,47.650002,62.960712,69.891174,54.555729,39.419998,181.167099,29.760635,85.704224,220.679993,59.10849,61.644508,57.106705,50.332432,50.884647,9.115604,78.926308,90.974312,42.240002,31.713623,56.230904,73.947533,64.609688,43.008518,111.220001,100.775665,34.435341,78.972336,2962.219971,265.999786,44.47546,100.694626,27.258272,22.135433,99.507149,63.859283,47.507511,76.517105,28.780195,30.683056,55.138371,71.566467,288.75,14.452907,60.047009,36.676544,133.550003,61.748631,13.249494,203.66127,32.592506,150.867889,34.414124,68.660683,103.017296,39.323071,25.556829,47.446667,56.37989,33.599998,154.794464,99.542778,145.38736,76.071541,53.139999,72.480003,572.679993,39.568832,26.670994,83.651695,14.877281,213.800003,24.898161,32.740002,154.42897,69.527977,128.896545,83.790054,132.911835,112.573433,124.91217,198.556854,132.604568,86.881439,109.198685,54.7444,69.564644,65.278984,51.33252,211.339996,22.262915,71.734955,272.883942,85.654747,74.968361,28.48,22.090977,29.370001,53.800209,47.349998,51.023403,90.642494,45.408585,221.852936,59.631149,92.67543,88.156006,122.088379,62.665791,30.805063,48.689999,15.145889,62.084118,288.26001,341.820007,61.526554,59.604191,52.49107,52.436161,179.5
