"","GOOGL","GOOG","V","UNP","MA","BAX","BAC","RTX","PFE","UAL","CRM","ALGN","ABT","LLY","T","TRV","INTU","SYK","BLK","MDLZ","CCI","CNP","TJX","LUMN","PNC","ALB","EW","SO","FDX","CAG","FISV","CF","BSX","MGM","NOC","AEP","GPN","BR","MSCI","CPRT","EXC","SBAC","SPG","RSG","APH","HBAN","SYY","NTAP","WELL","HOLX","LEN","AMCR","CDW","MAA","AEE","OXY","TSN","CMS","CFG","GL","CAH","CTXS","PHM","NWL","L","DXC","NRG","GPS","CL","CPB","WY","PVH","CE","DVN","LNC","DISH","ROK","RCL","MTD","GIS","NWSA","IPGP","MTB","PRGO","CVX","OKE","ETN","DFS","WRK","MHK","TSCO","DISCA","HES","BIO","REGN","PAYX","CVS","VIAC","PGR","LH"
"2018-06-28",1126.780029,1114.219971,130.263718,132.09761,193.783081,71.344734,26.771545,72.840584,30.525911,69.440002,135.119995,343.799988,58.155746,80.407753,26.092623,113.835594,199.241791,163.358658,463.166779,38.298523,97.38504,24.749281,46.018803,14.345979,121.819756,89.157379,48.91,40.558838,217.463394,32.605915,73.93,40.476379,32.5,27.400263,292.652649,62.791111,109.138023,108.796074,159.623886,56.009998,38.15799,162.698715,145.346558,64.77169,42.252342,12.93366,62.960712,69.891174,54.555729,39.419998,50.884647,9.115604,78.926308,90.974312,56.230904,73.947533,64.609688,43.008518,34.435341,78.972336,44.47546,100.694626,27.258272,22.135433,47.507511,76.517105,28.780195,30.683056,60.047009,36.676544,32.592506,150.867889,103.017296,39.323071,56.37989,33.599998,154.794464,99.542778,572.679993,39.568832,14.877281,213.800003,154.42897,69.527977,109.198685,54.7444,69.564644,65.278984,51.33252,211.339996,74.968361,28.48,62.084118,288.26001,341.820007,61.526554,59.604191,52.49107,52.436161,179.5
"2018-06-29",1129.189941,1115.650024,129.979172,133.008255,193.212814,71.383408,26.323332,73.091965,30.458748,69.730003,136.399994,342.140015,57.88998,80.257271,26.027779,113.73333,199.525009,163.252319,460.64682,38.392162,97.584152,24.88398,45.946396,14.299948,121.397415,89.814362,48.523335,40.532589,217.837509,32.514912,74.089996,40.576908,32.700001,28.027821,292.633667,62.709618,110.626404,109.33754,160.418991,56.560001,38.446785,162.886154,144.480606,64.634605,42.296021,12.820739,62.905441,70.994118,54.844429,39.75,51.334442,9.115604,78.028099,90.453186,56.240147,74.195778,64.22718,43.227947,33.903698,79.225349,43.52702,101.33255,27.642864,22.204311,47.497665,77.11982,28.770826,29.657545,59.936031,36.487541,32.908413,149.223358,103.361633,39.665955,56.37989,33.610001,156.289368,98.884178,578.630005,39.19688,14.848541,220.630005,155.774826,69.31881,109.867821,54.666122,69.845001,65.511604,51.314529,214.270004,73.564224,27.5,63.34359,288.540009,344.98999,61.879654,58.308464,52.575241,52.101444,179.529999
"2018-07-02",1142.109985,1127.459961,130.028214,134.313171,194.34346,71.296394,26.407372,73.091965,30.500725,70.919998,140.429993,340.279999,57.899475,80.75576,26.108839,113.779823,200.62851,164.315781,461.089996,38.261066,97.909966,24.758261,45.816055,14.215562,122.134232,89.005051,48.720001,41.048977,220.072891,31.877899,74.739998,39.663013,32.830002,27.187857,293.746368,63.434063,111.539291,110.106987,162.077225,56.84,38.717541,162.461975,144.047668,65.182999,42.276619,12.881541,62.601452,71.581741,54.310772,39.630001,51.011761,9.115604,79.641006,89.33004,56.582119,73.167259,61.960346,43.739944,34.322044,79.711952,43.812256,103.149651,27.758249,22.617575,47.507511,78.449631,29.023861,29.053223,59.723331,36.262531,32.763992,148.037292,103.687378,39.277954,57.068218,33.029999,157.662094,99.227806,570.799988,38.47068,14.513252,222.559998,155.719849,70.107925,107.973381,53.977219,70.022545,66.200119,51.233524,213.860001,72.84288,27.42,61.449631,289.279999,351.140015,61.59898,59.051468,52.350796,52.62114,180.779999
"2018-07-03",1116.280029,1102.890015,128.997803,132.58577,192.986679,70.639023,25.940481,73.027657,30.517517,70.160004,137.839996,338.679993,57.719139,81.367134,26.51412,114.13308,199.964432,164.151443,453.493073,38.214249,98.661171,24.79418,45.931911,14.652843,120.759407,91.994728,48.513332,41.136505,218.365204,31.522995,74.419998,40.448963,33.209999,27.014069,293.717804,63.841557,110.23941,110.391953,160.70993,57.34,38.636314,160.518646,145.295609,64.700798,42.082485,12.785995,63.135735,69.873108,55.028152,39.52,51.217102,8.811751,79.360909,89.348015,56.591354,74.355392,62.342819,43.849663,33.955986,80.033722,44.124241,102.77272,27.739016,22.608965,47.517349,78.449631,28.658365,29.520201,59.806561,36.928558,33.007698,145.386108,103.324402,39.702045,56.959538,33.209999,157.126175,98.731468,580.580017,38.550385,14.637787,218.5,154.776901,70.298073,108.390511,54.274708,70.508492,65.632553,50.927551,215.029999,73.217972,27.360001,62.462891,292.899994,353.859985,61.36359,58.444382,52.032837,52.259998,179.910004
"2018-07-05",1141.290039,1124.27002,130.803467,133.54335,195.52327,71.344734,26.071209,73.045189,30.954077,70.919998,139.770004,341.380005,58.212704,81.414139,26.424963,113.975052,200.257401,165.640289,454.130005,39.19746,100.46225,24.919901,45.893295,14.867645,121.828712,90.242798,48.82,41.626644,219.295822,32.687817,75.029999,39.343147,33.220001,27.429228,293.156677,64.412048,111.221764,110.097488,159.91478,57.16,38.735584,163.783844,146.441681,65.20192,42.616341,12.812055,64.228424,70.681885,55.841755,40.240002,51.94067,9.011428,78.955269,89.53669,56.887119,74.64798,62.77195,44.050816,34.147732,80.238472,44.605606,102.289436,28.046696,23.375225,47.576374,79.597672,28.798943,28.934189,60.999546,37.342575,33.431911,145.336288,104.348152,39.693024,57.312763,33.549999,159.476639,99.151436,583.969971,39.710526,14.637787,222.789993,154.795212,71.524544,107.738762,54.979271,70.872955,65.669785,51.035545,217.460007,74.13166,27.639999,62.860622,294.940002,360.950012,62.540524,58.978977,53.211155,52.022171,180.789993
"2018-07-06",1155.079956,1140.170044,131.588577,134.303787,196.409286,71.895775,26.173929,73.308273,31.155575,70.959999,141.399994,347.470001,59.000507,82.194809,26.489815,114.514252,203.275024,167.361176,453.862305,39.656296,100.706612,25.090525,46.125011,15.082457,122.2061,90.966431,49.176666,41.801689,218.998413,32.514912,75.489998,39.187782,33.610001,27.969896,292.310272,64.801437,111.87664,110.75293,161.563293,58.009998,38.889008,163.221573,146.857651,65.07901,42.800762,12.916288,64.246948,71.581535,56.340435,41.09,52.49802,9.072196,80.07563,90.084793,57.33075,74.70118,62.510754,44.425674,34.295895,80.726013,44.516457,103.004684,28.181303,23.607685,48.107632,79.932541,29.173803,28.622873,60.833088,37.720585,33.639507,145.93428,104.636665,40.162216,57.38522,34.990002,159.1194,99.972282,583.77002,39.88765,14.752744,225.270004,154.685349,72.475281,107.877808,55.746452,71.041161,65.539513,51.224522,218.740005,73.785416,27.870001,63.968597,297.920013,369.589996,63.183323,60.23848,54.380119,52.136677,181.339996
"2018-07-09",1167.280029,1154.050049,132.991867,136.171997,197.797256,72.185799,27.126385,74.056549,31.197552,71.790001,141.759995,348.970001,59.266285,82.646278,26.465115,116.578064,203.245682,167.844574,465.317596,39.487743,99.204201,24.174547,46.197418,15.2589,124.713112,91.385368,48.996666,40.585098,225.397491,33.161026,75.82,39.845787,33.790001,28.44298,298.339844,62.365509,112.104874,111.465385,163.531769,58.75,37.769905,160.844177,146.136063,65.23027,43.373444,13.211614,64.200661,72.144951,55.308094,41.220001,53.417145,9.072196,80.732368,88.997589,55.426819,75.587845,62.15625,42.770798,35.298191,82.744408,44.801716,103.507278,28.498596,23.96929,49.248833,80.573532,28.648994,28.21999,60.111744,37.396572,33.242363,149.163544,105.818642,40.875061,59.497444,35.709999,160.68013,103.227066,594.76001,39.672768,14.848541,229.539993,158.017822,73.720741,109.485451,55.82473,72.704582,67.009583,51.917484,220.839996,74.602898,28.299999,65.540596,303.070007,371.309998,63.355335,61.289566,54.58585,52.47139,182.130005
"2018-07-10",1167.140015,1152.839966,134.14003,135.289536,198.378082,72.147118,26.920954,74.278702,31.424223,71.300003,142.449997,351.450012,59.617477,82.815559,26.753223,117.015007,203.959961,168.58902,466.08371,39.403458,100.100204,24.345175,45.873985,15.427684,123.778618,91.223503,49.016666,41.434086,226.088242,33.324821,75.959999,39.882347,33.560001,28.896753,299.690338,63.18956,112.72007,111.427383,163.619049,58.709999,38.058708,163.25116,146.721817,65.551735,43.324913,13.011832,64.496971,72.008652,55.334343,41.360001,53.14336,9.072196,81.427757,89.68045,55.91666,75.986839,62.193565,43.16394,34.89727,82.656639,44.721489,103.294647,28.363985,23.797094,49.101269,81.310181,29.023861,28.619614,60.78685,37.342575,33.395802,150.808075,106.190918,41.154781,58.914764,34.93,161.150238,104.162453,593.369995,40.012997,15.107193,233.759995,157.376938,73.977455,110.875839,55.75428,73.181175,66.600197,52.295456,219.070007,74.747169,28.4,65.909904,302.950012,366.269989,63.092793,61.833237,54.93187,52.541862,184.5
"2018-07-11",1171.459961,1153.900024,135.572784,132.088226,200.66188,71.847427,26.780886,73.00428,31.239525,68.879997,145.25,348.869995,59.389668,82.354706,26.234625,116.252686,204.67421,167.660873,464.2099,39.562653,100.335541,24.704378,46.033291,15.18986,123.715706,90.147606,48.216667,41.81044,220.869202,33.252029,76.459999,38.895348,33.34,28.858133,296.504303,64.067932,115.508316,111.617363,164.152405,58.32,38.311405,162.511307,145.278641,65.911041,42.538689,12.881541,64.265465,72.326691,55.194374,41.57,52.810669,9.072196,81.138023,90.021904,56.730003,74.417458,61.568554,43.785667,34.679379,81.701073,44.534283,103.574936,28.258223,23.590467,48.727425,80.410889,28.742712,27.872049,60.333694,38.161606,32.989639,147.130325,104.56221,39.810326,57.977005,33.509998,157.248383,104.267456,581.929993,40.012997,14.896441,222.279999,156.397354,73.891891,107.339027,55.041882,70.798187,66.283836,51.566513,224.839996,74.420166,27.67,63.277302,299.470001,365.209991,62.956993,60.981506,55.455559,52.171909,184.460007
"2018-07-12",1201.26001,1183.47998,137.290176,131.684555,204.540451,72.292145,26.864927,74.448219,31.499784,71.040001,148.160004,362.820007,59.818726,83.624451,26.53097,117.154457,209.1064,168.540665,467.68985,39.749939,100.235977,24.991743,45.497459,15.343291,123.994301,90.785515,49.056667,41.994247,223.238876,32.81522,77.550003,39.40712,33.34,29.447071,306.357056,63.732895,116.768471,113.422256,164.132996,58.880001,38.221157,163.083466,145.720062,66.364891,43.218143,12.812055,64.672913,74.380463,55.255608,41.950001,52.624752,9.150331,82.19075,90.396431,56.720753,74.976044,61.531246,43.813091,34.48764,81.311043,44.801716,106.174934,28.488981,23.693779,48.560173,81.932037,29.501814,27.309074,60.268959,37.544483,32.908413,147.718369,103.920052,39.638882,57.895069,33.380001,158.733917,103.981117,587.030029,39.914516,14.906021,231.199997,154.575455,72.275612,107.982071,55.472462,71.835495,66.041946,52.097469,223.300003,74.323982,27.559999,63.201542,302.269989,366.429993,63.708424,61.606709,55.28722,51.669827,186
"2018-07-13",1204.420044,1188.819946,136.819122,131.374756,202.699615,72.292145,26.659492,75.710953,31.508181,72.099998,147.610001,363.450012,60.123817,84.376884,26.06999,117.721535,209.096619,168.511673,468.077545,40.105766,100.516548,24.928886,46.018803,15.251233,124.29081,90.99498,49.376667,41.976738,224.255814,32.824318,77.449997,38.666866,33.349998,29.881542,305.976654,63.705723,117.036354,112.063858,164.443298,59.310001,38.257259,162.383057,145.754013,66.317596,43.053127,12.725191,65.506325,75.152885,54.835686,42.009998,52.898743,9.150331,82.364586,90.187836,56.739239,74.160324,61.8484,43.749088,34.304615,81.35006,45.283066,106.09761,28.508211,23.934851,48.688068,82.419952,29.586155,27.13372,60.805332,37.254082,32.890354,147.778183,103.091728,40.351711,57.849545,33.59,160.839966,102.959816,583.130005,40.209976,14.934759,232.880005,152.387405,72.161537,107.790901,55.895187,72.667206,65.027786,51.692493,223.860001,75.247284,27.440001,63.012142,303.950012,367.640015,63.862316,62.186619,55.184353,51.476048,187.210007
"2018-07-16",1196.51001,1183.859985,135.877045,130.389008,200.898178,71.54776,27.808046,75.401131,31.382248,72.260002,146.960007,362.279999,58.903412,83.774948,26.259317,119.171791,209.83046,167.660873,465.188354,39.618843,100.073067,24.901943,45.951225,15.0441,127.475647,90.4142,48.893333,41.757935,220.830826,32.478512,76.870003,38.602898,33.150002,30.045673,304.645233,63.769093,116.093727,111.826363,165.413025,58.43,38.040661,160.92308,144.879639,65.599007,42.965771,12.942345,65.274803,74.380463,54.756947,41.09,52.888947,9.150331,82.036232,89.906715,56.693024,73.176132,61.437954,43.62109,34.844978,82.354378,45.202843,106.290947,28.969723,23.909023,49.002888,82.008575,30.129711,27.207554,60.68512,36.827541,32.718868,147.509048,101.044235,39.891533,58.550587,32.759998,157.605698,104.114746,575.359985,39.359402,14.762324,234.080002,153.916306,71.343903,106.869759,54.807034,72.274704,65.651161,51.33252,221.520004,75.42038,27.35,60.493183,300.519989,364.75,63.355335,61.833237,55.016037,51.458427,186.440002
"2018-07-17",1213.079956,1198.800049,137.034988,129.797577,203.152435,72.263138,28.022816,76.412468,31.608923,72.620003,147.020004,370.529999,59.875927,84.245201,26.144075,119.729584,211.806824,170.261551,466.037537,40.105766,100.344597,24.88398,46.487061,15.059442,128.00946,92.32798,49.733334,41.705414,221.761414,32.860718,77.150002,39.050701,33.950001,30.171181,305.472656,63.787235,117.026451,112.339317,165.568176,59.16,37.83308,161.475479,144.726807,65.532837,43.198734,12.959719,65.811913,74.907524,54.363262,41.5,54.356731,9.150331,83.23381,89.280983,56.62833,73.318001,61.158096,43.520519,34.89727,82.451881,44.543213,106.426247,29.729307,23.788488,48.904507,82.793068,30.242168,27.595179,61.02018,37.353905,32.691784,150.987503,102.505394,39.774235,58.932964,31.780001,159.175797,104.372444,584.799988,39.601147,14.733583,239.479996,154.264206,74.18663,105.939926,55.057552,72.723259,66.153587,51.557514,224.369995,75.90126,26.379999,60.09544,302.619995,365.429993,63.78989,61.561413,54.258541,52.321655,184.850006
"2018-07-18",1212.910034,1195.880005,138.27153,132.604568,205.111404,72.214798,28.134869,76.985367,31.617311,79,147.839996,372.309998,61.735134,84.677849,26.102915,120.854454,213.597336,167.970245,471.548218,39.450294,99.955414,24.79418,46.641533,14.967383,128.850967,92.108994,49.936668,41.617889,226.596695,32.478512,77.239998,39.187782,33.740002,29.949123,307.859741,63.606113,117.383659,112.25383,166.334229,59.32,37.83308,160.242401,144.930527,64.729156,43.256962,13.072639,65.117401,74.725792,54.065807,41.080002,53.984898,9.150331,84.199638,89.253777,56.443478,73.557404,60.16927,43.319378,35.768829,83.153946,44.115334,107.025505,29.777376,23.125546,49.366894,83.328835,30.429598,27.835136,60.322121,36.455452,31.789198,151.27652,103.268555,39.47646,60.007294,31.200001,160.219452,107.684494,585.609985,38.580444,14.896441,242.529999,159.738983,72.655914,105.609703,54.900978,73.237259,67.074707,51.87249,224.380005,75.757004,26.58,60.739395,303.5,365.980011,63.282898,61.525166,54.44558,53.193676,185.910004
"2018-07-19",1199.099976,1186.959961,137.515869,131.815994,202.84729,72.253456,27.70533,76.207863,31.365459,80.589996,147.160004,370.320007,60.810291,84.113525,25.740715,116.37355,211.327408,167.119492,466.046814,39.553288,100.489395,25.162367,47.158047,14.752575,127.312813,91.604355,50.093334,41.941727,226.942078,33.015427,77.43,39.114674,33.720001,29.756027,308.287689,63.968323,116.173103,112.747803,165.519684,59.130001,38.121887,160.42984,147.681137,64.8237,42.994888,13.029208,65.635956,74.807571,54.914417,41.32,53.955536,9.150331,84.392799,90.251328,57.034988,73.575127,60.542416,43.75824,35.437641,81.876595,43.678551,106.020294,30.085054,23.048058,48.589687,83.39579,30.270283,28.342739,61.197021,37.16333,32.177311,153.040634,102.356506,39.828365,59.014908,31.200001,161.780151,106.405495,598.109985,38.813236,14.838961,239.860001,158.173447,72.094994,105.731369,55.143654,73.08773,66.535072,52.007484,223.25,76.382141,26.690001,61.080307,306.390015,367.73999,63.817051,59.930401,53.716148,52.418545,186.990005
"2018-07-20",1197.880005,1184.910034,138.359848,132.754761,203.487152,72.504814,28.134869,76.149414,31.340277,80.910004,146.869995,375.380005,60.371716,83.210594,25.600777,116.392143,210.632721,168.511673,464.099091,39.749939,99.855865,24.928886,46.858761,14.392009,128.932358,89.404938,50.873333,41.591625,225.387894,32.897114,77.349998,39.334007,33.77,30.122915,308.068909,63.760059,116.212799,112.567307,165.800919,58.98,37.950413,160.064835,144.74379,64.530609,42.902676,13.116069,65.747086,74.525856,55.544308,41.119999,53.505417,9.150331,83.455971,88.782211,56.693024,73.663818,59.814789,43.355946,35.03672,81.389046,43.500263,104.609138,29.911985,22.514257,48.81596,83.271423,30.120335,27.733616,61.383167,36.754936,31.482317,153.957611,105.474281,39.828365,58.787292,30.91,161.056213,105.527359,602.559998,38.822193,14.637787,238.070007,158.384033,72.228104,106.252754,54.7444,72.555061,67.046814,51.746494,224.229996,76.814926,26.58,60.644691,305.440002,367.109985,63.871376,59.133026,53.51976,52.700417,186.940002
"2018-07-23",1211,1205.5,137.417725,135.984207,204.599533,72.446808,28.713814,75.62912,31.239525,81.589996,147.559998,377.5,60.257305,83.59623,25.518463,115.499672,212.697205,168.879028,469.388245,39.028915,98.425842,24.821123,47.095303,14.438038,130.434341,86.567596,50.893333,41.451588,226.798172,32.669613,77.389999,39.544205,33.709999,29.900848,301.164459,62.881672,116.897446,112.947289,168.040924,58.259998,37.553307,159.324997,144.641937,64.700798,42.708553,13.350595,65.617455,73.962418,55.754276,41.400002,53.133583,9.150331,83.571861,88.773125,56.314083,73.105194,59.292389,43.05423,35.324337,82.247101,43.821175,104.406158,29.633156,22.781155,49.081589,83.893288,29.614273,27.733616,61.280792,36.509899,31.211538,154.854599,105.223007,39.891533,59.634014,30.559999,157.887741,104.754242,594.609985,38.401379,14.628208,238.009995,159.876328,72.741493,105.435905,54.916641,71.835495,68.042358,51.458519,217.279999,77.209267,26.700001,60.834084,308.119995,366.209991,64.152031,60.111622,53.18309,52.480206,188.270004
"2018-07-24",1258.150024,1248.079956,137.417725,133.674789,206.312378,73.026848,28.788517,78.476089,31.650902,80.040001,146,372.589996,61.401428,87.800491,26.078218,115.973785,211.14151,167.177521,469.739075,38.879093,97.737991,25.081545,46.829796,14.353647,129.520508,86.548561,50.77,41.609135,227.210724,32.396606,77.18,39.781818,33.57,29.70775,300.688904,62.537548,114.516045,112.23484,167.352417,57.369999,37.589413,158.151093,144.149521,64.681892,43.135639,13.281105,65.034065,71.42704,55.325596,41.720001,51.460312,9.150331,82.19075,88.510132,56.378784,74.000732,58.863266,43.346809,34.89727,82.412872,43.847912,104.000229,28.979338,22.772549,49.229156,83.175758,29.239408,27.262928,60.750263,36.3647,31.184467,153.469208,106.218819,40.207344,59.97998,30.299999,160.275848,104.21019,602.76001,38.580444,14.417454,233.889999,158.585449,72.760513,107.625786,55.096687,72.37751,68.023758,51.710499,219.550003,75.343452,26.07,61.610619,307.98999,372.769989,64.477951,59.874249,52.986713,52.31284,184.479996
"2018-07-25",1275.939941,1263.699951,139.979034,137.101395,210.820984,73.964584,29.012627,78.774254,31.894369,80.559998,148.869995,381.769989,62.192768,90.697395,24.901075,117.396164,212.560226,164.335114,473.062042,38.860355,98.57972,25.234209,47.153225,14.008428,129.122375,87.395935,51.706669,41.617889,230.482208,32.960812,77.610001,40.485519,34.32,30.431862,281.031006,62.827332,116.917297,113.954224,170.911255,58.330002,37.796978,158.50621,145.278641,66.743065,45.154591,13.116069,65.682281,73.9897,55.964237,42,50.246944,9.150331,82.944092,89.34446,56.711514,74.772125,58.415501,43.776527,34.792683,81.779083,44.05294,105.585365,27.864014,22.290407,49.071747,84.419464,29.389353,27.752073,61.383167,36.500828,31.346928,156.469254,106.079224,40.847988,60.089226,29.77,172.489044,105.727806,612.609985,38.992294,14.532412,239.889999,157.660767,73.473564,108.538239,55.495937,73.807304,67.679497,51.50351,217.369995,75.170334,25.870001,61.440163,311.790009,374.48999,65.184113,60.248573,53.59457,52.427353,179.660004
"2018-07-26",1285.5,1268.329956,139.841644,138.678574,204.136841,71.257736,28.891235,79.411438,32.03709,81.239998,147.570007,363.019989,62.602764,89.521713,24.983398,120.380341,211.963364,165.698318,466.249878,40.517776,99.149902,25.297071,47.075985,14.108155,129.013779,88.605125,51.686668,42.081764,231.44162,33.752537,77.220001,41.37199,34.330002,30.142216,280.850281,64.330551,116.768471,113.403259,168.506409,58.119999,38.14896,159.246063,145.100342,67.225288,46.363045,13.298479,66.432343,73.871567,56.261684,42.610001,51.4016,9.150331,83.794014,89.879524,57.441669,74.621384,59.432312,44.01424,34.827545,84.616531,43.928135,109.229225,27.864014,22.548693,49.317699,83.39579,29.689247,27.825911,62.304623,36.93644,31.509396,156.977554,108.501167,40.739708,61.099823,30.299999,173.062531,106.48185,617.940002,39.547421,14.455773,240.160004,158.347443,73.635193,107.712685,55.809071,74.723122,66.935158,50.747562,179.309998,77.286201,26.25,60.919323,313.609985,373.589996,64.903465,60.568123,53.800308,52.955849,174.539993
"2018-07-27",1252.890015,1238.5,138.085052,139.467133,199.77594,69.324272,29.003288,78.645638,32.246983,80.010002,143.910004,353.769989,62.221394,90.857285,25.584312,121.533089,207.726837,163.426331,464.228333,40.171322,98.706436,25.28809,46.607742,14.092815,130.651459,88.795578,47.290001,41.985493,231.057846,33.93454,76.120003,40.668301,33.77,29.659479,286.879883,64.421104,114.357292,111.446396,166.373032,56.939999,38.085789,157.904465,143.113831,68.539536,45.601082,13.472199,66.191589,72.199471,54.074558,42.48,50.990623,9.150331,81.775444,89.471436,57.247574,74.00959,59.292389,43.995953,34.949562,85.542847,43.963799,108.301338,27.046743,22.41094,48.963535,82.152084,29.595528,27.161409,62.044025,37.154251,30.534597,153.568909,108.127113,40.198318,61.509514,30.15,173.053146,106.682297,589.940002,40.272652,14.264179,235.619995,160.764374,74.62397,109.468063,54.89315,75.293159,68.070282,50.504578,183.059998,73.333389,26.030001,60.237488,307.440002,367.600006,64.215401,60.869408,50.508511,52.735638,173.979996
"2018-07-30",1230.040039,1219.73999,133.933945,139.429565,194.784958,68.985916,29.236732,77.809654,32.39809,80.07,138.029999,348.579987,62.135574,92.192863,26.341637,121.877075,198.304703,159.510834,461.699158,40.26495,99.204201,25.17135,46.71394,14.299948,131.520065,87.995781,47.393333,41.93298,230.674118,33.415592,74.459999,40.165653,32.93,29.70775,280.393829,63.750992,111.390442,107.437675,162.426315,56.209999,37.724781,156.069672,145.898361,67.650764,44.771175,13.454827,61.737434,70.236595,53.978333,42.919998,50.765564,9.150331,80.722717,89.462364,56.766964,73.867722,54.777359,43.557087,34.923424,85.971886,44.71257,106.851532,27.056358,22.565914,49.012718,80.850967,29.117575,27.567492,61.857861,37.154251,30.79635,152.791489,107.762436,40.658504,62.010265,30.629999,171.821487,105.975975,581.809998,41.114269,14.321657,224.300003,160.810165,76.192688,111.084419,55.253258,74.629654,66.897942,51.557514,184.699997,74.449028,26.15,61.250763,304.140015,371.51001,62.631062,61.563286,47.955494,52.33926,172.589996
"2018-07-31",1227.219971,1217.26001,134.189117,140.715744,194.912964,70.03965,28.835207,79.353004,33.523094,80.400002,137.149994,356.649994,62.48835,92.935905,26.31694,120.984604,199.83107,157.828613,464.080658,40.620785,100.308388,25.575453,46.950481,14.39968,131.040527,89.690582,47.483334,42.536892,235.883545,33.598644,75.480003,40.595177,33.610001,30.287043,285.776672,64.421104,111.698051,107.323654,161.156006,57.389999,38.356537,156.109116,149.591217,68.530075,45.382687,13.411395,62.237495,70.445595,54.76569,42.91,51.147186,9.636498,81.215271,91.394005,57.358475,74.417458,53.779205,44.197102,34.905865,85.874374,44.525375,106.290947,27.392881,22.548693,49.957165,81.071014,29.708557,27.844368,62.369781,37.11795,30.850504,153.010757,110.446205,40.613388,62.00116,31.559999,176.343857,107.627235,592.51001,41.239624,14.436614,164.039993,158.704468,76.55397,109.728767,55.143654,77.72287,66.442024,52.178463,188.360001,75.054924,26.58,62.150398,306.649994,368.01001,62.996143,59.216888,49.255379,52.858959,175.339996
"2018-08-01",1232.98999,1220.01001,135.670944,139.288773,198.063034,70.329674,29.180708,78.861931,33.808533,80.019997,137.679993,353.700012,61.763737,92.832436,26.259317,119.887611,199.850601,159.520493,442.563934,40.105766,100.950996,25.081545,46.540157,14.246246,131.212448,86.65329,47.593334,42.081764,231.307297,33.278301,74.739998,40.330158,33.389999,27.525776,286.166565,63.660446,111.033241,106.924698,158.062607,57.57,37.905285,159.384201,150.89859,68.738083,45.319595,13.454827,62.107853,71.381622,55.080643,41.43,50.628571,9.636498,81.022118,91.702316,56.711514,73.273651,53.732555,43.75824,35.028713,85.03582,44.605606,106.290947,27.662098,22.540087,50.75404,82.171219,29.924311,26.958368,61.504173,37.598946,30.751223,149.67186,109.567207,39.223824,61.600567,30.49,173.363403,104.983299,587.52002,40.36219,14.436614,165.559998,158.896713,75.375046,108.964066,53.327454,76.975288,66.535072,51.404522,189.389999,73.852753,26.219999,61.364403,311.730011,371.029999,62.676697,58.513882,49.143162,53.308182,174.860001
"2018-08-02",1241.130005,1226.150024,136.328476,140.76268,198.860397,69.836639,29.208717,78.405952,33.571465,80.849998,141.139999,367.920013,61.573055,93.556664,26.218161,119.301949,201.288864,160.922333,438.742523,40.414772,100.688507,25.243185,47.047024,14.368993,131.320984,87.614922,48.346668,42.423111,231.326477,33.735928,75.190002,45.23777,33.380001,27.969896,284.064789,63.832504,118.256844,108.777077,165.131821,57.799999,38.167011,155.073303,149.633682,69.116302,45.542839,13.654608,63.006096,73.208176,55.264347,42.119999,49.718555,9.636498,84.257599,90.605019,57.090446,72.918991,53.685913,44.060387,35.353378,84.226509,44.55212,106.155624,27.460188,22.832815,50.144089,82.372116,29.614752,27.752073,62.583851,37.853043,30.760244,150.289795,107.715691,39.647903,59.81609,29.860001,169.546204,109.144852,588.820007,40.953117,14.379136,170.279999,159.894623,74.414795,107.547585,53.624947,75.853859,66.851418,49.865627,186.419998,75.641594,26.559999,62.330322,311.720001,397,63.260841,58.230854,49.302147,54.329956,176.490005
"2018-08-03",1238.160034,1223.709961,137.21167,140.612488,198.063034,69.94297,29.423491,78.271492,34.325016,81.339996,141.039993,363.51001,62.192768,94.60067,26.563894,120.575562,200.721405,159.810516,445.286987,40.976612,101.810791,25.11747,47.109776,14.44571,131.221481,88.176689,48.403332,42.825729,233.437088,34.413208,76.25,44.844795,33.529999,27.545086,282.695343,64.457329,117.849998,109.233032,161.766907,57.43,38.347511,156.345856,151.340027,68.690819,45.552551,13.663294,63.49688,74.225975,56.270432,42.110001,50.374153,9.636498,82.316322,92.364334,57.718941,72.963341,53.872486,44.548611,35.467457,84.704315,44.837364,106.26194,27.537106,22.875866,50.311329,82.659142,30.590336,28.01049,62.825859,38.805946,30.660957,150.349594,108.379623,38.844841,60.662807,34.200001,168.747055,107.302704,586.669983,42.296135,14.446193,170.460007,159.693192,74.83313,107.799606,53.494198,76.227661,68.237747,50.2346,186.610001,75.612732,27.059999,62.784885,312.179993,394.880005,63.65332,59.244278,49.713608,54.215446,178.910004
